isbn13,isbn,title,shelf,users,rank,year_read
9781555977887,155597788X,Her Body and Other Parties,anthologies,59,23,2019
9781555977887,155597788X,Her Body and Other Parties,stories,54,24,2019
9781555977887,155597788X,Her Body and Other Parties,female-author,53,25,2019
9781555977887,155597788X,Her Body and Other Parties,belletrist,50,26,2019
9781555977887,155597788X,Her Body and Other Parties,speculative-fiction,47,27,2019
9781555977887,155597788X,Her Body and Other Parties,abandoned,46,28,2019
9781555977887,155597788X,Her Body and Other Parties,short-story-collection,43,29,2019
9781555977887,155597788X,Her Body and Other Parties,contemporary-fiction,43,29,2019
9781555977887,155597788X,Her Body and Other Parties,women-authors,42,31,2019
9781555977887,155597788X,Her Body and Other Parties,short-stories-essays,38,32,2019
9781555977887,155597788X,Her Body and Other Parties,female-authors,38,32,2019
9781555977887,155597788X,Her Body and Other Parties,shorts,37,34,2019
9781555977887,155597788X,Her Body and Other Parties,women-writers,36,35,2019
9781555977887,155597788X,Her Body and Other Parties,sci-fi-fantasy,33,36,2019
9781555977887,155597788X,Her Body and Other Parties,latinx,33,36,2019
9781555977887,155597788X,Her Body and Other Parties,literary,31,38,2019
9781555977887,155597788X,Her Body and Other Parties,literature,30,39,2019
9781555977887,155597788X,Her Body and Other Parties,story-collections,29,40,2019
9781555977887,155597788X,Her Body and Other Parties,bookclub,27,41,2019
9781555977887,155597788X,Her Body and Other Parties,authors-of-color,27,41,2019
9781555977887,155597788X,Her Body and Other Parties,tbr,27,41,2019
9781555977887,155597788X,Her Body and Other Parties,poc,27,41,2019
9781555977887,155597788X,Her Body and Other Parties,sff,27,41,2019
9781555977887,155597788X,Her Body and Other Parties,scifi,25,46,2019
9781555977887,155597788X,Her Body and Other Parties,shortstories,25,46,2019
9781555977887,155597788X,Her Body and Other Parties,magic-realism,24,48,2019
9781555977887,155597788X,Her Body and Other Parties,gothic,24,48,2019
9781555977887,155597788X,Her Body and Other Parties,collections,23,50,2019
9781555977887,155597788X,Her Body and Other Parties,american,21,51,2019
9781555977887,155597788X,Her Body and Other Parties,unfinished,20,52,2019
9781555977887,155597788X,Her Body and Other Parties,spooky,20,52,2019
9781555977887,155597788X,Her Body and Other Parties,dark,20,52,2019
9781555977887,155597788X,Her Body and Other Parties,collection,20,52,2019
9781555977887,155597788X,Her Body and Other Parties,gender,19,56,2019
9781555977887,155597788X,Her Body and Other Parties,indiespensable,19,56,2019
9781555977887,155597788X,Her Body and Other Parties,usa,19,56,2019
9781555977887,155597788X,Her Body and Other Parties,recommended,19,56,2019
9781555977887,155597788X,Her Body and Other Parties,fiction-short-stories,19,56,2019
9781555977887,155597788X,Her Body and Other Parties,wlw,18,61,2019
9781556595264,1556595263,Oceanic,poetry,220,1,2018
9781556595264,1556595263,Oceanic,female-author,3,2,2018
9781556595264,1556595263,Oceanic,authors-of-color,3,2,2018
9781556595264,1556595263,Oceanic,2,2,4,2018
9781556595264,1556595263,Oceanic,poc-author,2,4,2018
9781556595264,1556595263,Oceanic,women,2,4,2018
9781556595264,1556595263,Oceanic,asian-american,2,4,2018
9781556595264,1556595263,Oceanic,genre-poetry,2,4,2018
9781556595264,1556595263,Oceanic,fiction,2,4,2018
9781556595264,1556595263,Oceanic,poetry-collections,2,4,2018
9781556595264,1556595263,Oceanic,copper-canyon,2,4,2018
9781556595264,1556595263,Oceanic,eco,2,4,2018
9781556595264,1556595263,Oceanic,women-writing,1,13,2018
9781556595264,1556595263,Oceanic,the-list,1,13,2018
9781556595264,1556595263,Oceanic,available-at-lincc,1,13,2018
9781556595264,1556595263,Oceanic,shelved,1,13,2018
9781556595264,1556595263,Oceanic,author-of-color,1,13,2018
9781556595264,1556595263,Oceanic,would-buy,1,13,2018
9781556595264,1556595263,Oceanic,poc-women-to-the-front-of-the-queue,1,13,2018
9781556595264,1556595263,Oceanic,for-class,1,13,2018
9781556595264,1556595263,Oceanic,pome,1,13,2018
9781556595264,1556595263,Oceanic,enviro-eco-wilderness-nature-etc,1,13,2018
9781556595264,1556595263,Oceanic,tbr-to-get,1,13,2018
9781556595264,1556595263,Oceanic,tbr-to-borrow,1,13,2018
9781556595264,1556595263,Oceanic,columbia-coursework,1,13,2018
9781556595264,1556595263,Oceanic,climate-justice,1,13,2018
9781556595264,1556595263,Oceanic,tbr-experimental,1,13,2018
9781556595264,1556595263,Oceanic,on-my-radar,1,13,2018
9781556595264,1556595263,Oceanic,asian-american-writers,1,13,2018
9781556595264,1556595263,Oceanic,poetry-new-books,1,13,2018
9781556595264,1556595263,Oceanic,tbr-adult-fic,1,13,2018
9781556595264,1556595263,Oceanic,lyrik,1,13,2018
9781556595264,1556595263,Oceanic,nature,1,13,2018
9781556595264,1556595263,Oceanic,top-picks-poetry,1,13,2018
9781556595264,1556595263,Oceanic,books-in-my-room,1,13,2018
9781556595264,1556595263,Oceanic,aapi-authors,1,13,2018
9781556595264,1556595263,Oceanic,contemporary-fiction,1,13,2018
9781556595264,1556595263,Oceanic,general-fiction,1,13,2018
9781556595264,1556595263,Oceanic,socio-political,1,13,2018
9781556595264,1556595263,Oceanic,interested-in,1,13,2018
9781556595264,1556595263,Oceanic,roxane-gay-recs,1,13,2018
9781556595264,1556595263,Oceanic,scribed,1,13,2018
9781556595264,1556595263,Oceanic,creative-writing-poetry,1,13,2018
9781556595264,1556595263,Oceanic,ill,1,13,2018
9781556595264,1556595263,Oceanic,collections-and-bind-ups,1,13,2018
9781556595264,1556595263,Oceanic,poetry-plays,1,13,2018
9781556595264,1556595263,Oceanic,woc-author,1,13,2018
9781556595264,1556595263,Oceanic,ep-167,1,13,2018
9781556595264,1556595263,Oceanic,contemp,1,13,2018
9781556595264,1556595263,Oceanic,to-consider,1,13,2018
9781556595264,1556595263,Oceanic,2000s-most-acclaimed-fiction,1,13,2018
9781556595264,1556595263,Oceanic,poet-tree,1,13,2018
9781556595264,1556595263,Oceanic,asian-poets,1,13,2018
9781583226988,1583226982,Bloodchild and Other Stories,short-stories,669,1,2019
9781583226988,1583226982,Bloodchild and Other Stories,science-fiction,513,2,2019
9781583226988,1583226982,Bloodchild and Other Stories,sci-fi,439,3,2019
9781583226988,1583226982,Bloodchild and Other Stories,fiction,357,4,2019
9781583226988,1583226982,Bloodchild and Other Stories,fantasy,131,5,2019
9781583226988,1583226982,Bloodchild and Other Stories,scifi,93,6,2019
9781583226988,1583226982,Bloodchild and Other Stories,speculative-fiction,69,7,2019
9781583226988,1583226982,Bloodchild and Other Stories,sci-fi-fantasy,62,8,2019
9781583226988,1583226982,Bloodchild and Other Stories,sf,54,9,2019
9781583226988,1583226982,Bloodchild and Other Stories,horror,53,10,2019
9781583226988,1583226982,Bloodchild and Other Stories,short-story,40,11,2019
9781583226988,1583226982,Bloodchild and Other Stories,short-fiction,38,12,2019
9781583226988,1583226982,Bloodchild and Other Stories,anthology,36,13,2019
9781583226988,1583226982,Bloodchild and Other Stories,scifi-fantasy,34,14,2019
9781583226988,1583226982,Bloodchild and Other Stories,short-story-collections,33,15,2019
9781583226988,1583226982,Bloodchild and Other Stories,african-american,30,16,2019
9781583226988,1583226982,Bloodchild and Other Stories,dystopia,28,17,2019
9781583226988,1583226982,Bloodchild and Other Stories,feminism,27,18,2019
9781583226988,1583226982,Bloodchild and Other Stories,female-author,26,19,2019
9781583226988,1583226982,Bloodchild and Other Stories,sff,25,20,2019
9781583226988,1583226982,Bloodchild and Other Stories,authors-of-color,25,20,2019
9781583226988,1583226982,Bloodchild and Other Stories,dystopian,24,22,2019
9781583226988,1583226982,Bloodchild and Other Stories,short-story-collection,21,23,2019
9781583226988,1583226982,Bloodchild and Other Stories,science-fiction-fantasy,21,23,2019
9781583226988,1583226982,Bloodchild and Other Stories,anthologies,21,23,2019
